agent,title,date,url,attachment_url,attachment_name,attachment_webfile_id,attachment_times
1037,2006-2007学年第二学期跨院（系）、跨学科选修课（校选课）选课须知-福州大学教务处,2007-02-26,https://jwch.fzu.edu.cn/info/1037/9687.htm,,,,
1037,关于公布2006学年下学期校选课开课计划的通知-福州大学教务处,2007-01-24,https://jwch.fzu.edu.cn/info/1037/9686.htm,,,,
1037,关于组织新上岗教师现场观摩“最佳一节课”决赛的通知-福州大学教务处,2006-11-20,https://jwch.fzu.edu.cn/info/1037/9685.htm,,,,
1037,关于举办第四期现代教育技术培训班的通知-福州大学教务处,2006-11-20,https://jwch.fzu.edu.cn/info/1037/9684.htm,,,,
1037,关于启动首批福州大学双语教学课程立项建设-福州大学教务处,2006-11-13,https://jwch.fzu.edu.cn/info/1037/9683.htm,,,,
1037,关于调整2006级基础综合班学生名单的通知-福州大学教务处,2006-10-10,https://jwch.fzu.edu.cn/info/1037/9681.htm,,,,
1037,关于跨院系、跨学科选修课（校选课）学分及类别要求调整的通知-福州大学教务处,2006-10-10,https://jwch.fzu.edu.cn/info/1037/9682.htm,,,,
1037,关于公布2004级基础综合班专业分流学生名单及学科导师名单的通知-福州大学教务处,2006-09-27,https://jwch.fzu.edu.cn/info/1037/9680.htm,,,,
1037,关于开办2006年第四期新上岗教师教学达标培训班的通知-福州大学教务处,2006-09-20,https://jwch.fzu.edu.cn/info/1037/9679.htm,,,,
1037,给各学院排课教学干事的紧急通知-福州大学教务处,2006-09-11,https://jwch.fzu.edu.cn/info/1037/9677.htm,,,,
1037,06-07-1学期校选课教室使用通知-福州大学教务处,2006-09-11,https://jwch.fzu.edu.cn/info/1037/9678.htm,,,,
1037,教学研究与师资培训中心通知-福州大学教务处,2006-09-04,https://jwch.fzu.edu.cn/info/1037/9675.htm,,,,
1037,关于开展2006年新上岗教师教学培训（第四期）报名的通知-福州大学教务处,2006-09-04,https://jwch.fzu.edu.cn/info/1037/9676.htm,,,,
1037,关于校选课第一轮选课延期一天的通知-福州大学教务处,2006-08-31,https://jwch.fzu.edu.cn/info/1037/9674.htm,,,,
1037,关于公布2006－2007学年第一学期修读双学位、双专业、主辅修学生名单的通知-福州大学教务处,2006-08-28,https://jwch.fzu.edu.cn/info/1037/9673.htm,,,,
1037,2006-2007学年第一学期跨院（系）、跨学科选修课（校选课）及双学位选课须知-福州大学教务处,2006-08-24,https://jwch.fzu.edu.cn/info/1037/9672.htm,,,,
1037,关于同意海蒂等4位同学继续修读第二学位（专业）的批复-福州大学教务处,2006-07-11,https://jwch.fzu.edu.cn/info/1037/9671.htm,,,,
1037,关于同意冯冲等17位同学继续修读第二学位（专业）的批复-福州大学教务处,2006-07-04,https://jwch.fzu.edu.cn/info/1037/9701.htm,,,,
1037,关于公布福州大学第二届数学建模竞赛获奖名单的通知-福州大学教务处,2006-06-15,https://jwch.fzu.edu.cn/info/1037/9700.htm,,,,
1037,关于组织申报2006-2007学年第一学期全校性公共选修课的通知-福州大学教务处,2006-06-05,https://jwch.fzu.edu.cn/info/1037/9699.htm,,,,
1037,关于征求2006级校基础综合班学科基础课设置意见的通知-福州大学教务处,2006-06-02,https://jwch.fzu.edu.cn/info/1037/9698.htm,,,,
1037,校选课紧急通知-福州大学教务处,2006-06-01,https://jwch.fzu.edu.cn/info/1037/9697.htm,,,,
1037,关于遴选2004级综合班学科导师的紧急通知-福州大学教务处,2006-05-31,https://jwch.fzu.edu.cn/info/1037/9696.htm,,,,
1037,校选课调课通知-福州大学教务处,2006-05-12,https://jwch.fzu.edu.cn/info/1037/9695.htm,,,,
1037,关于开始办理申请修读“双学位、双专业、主辅修”工作的通知-福州大学教务处,2006-05-10,https://jwch.fzu.edu.cn/info/1037/9694.htm,,,,
1037,校选课考试通知-福州大学教务处,2006-05-10,https://jwch.fzu.edu.cn/info/1037/9693.htm,,,,
1037,关于修订2006级本科培养计划的通知-福州大学教务处,2006-05-09,https://jwch.fzu.edu.cn/info/1037/9692.htm,,,,
1037,紧急通知-福州大学教务处,2004-08-27,https://jwch.fzu.edu.cn/info/1037/9691.htm,,,,
1038,关于核对2024-2025学年第二学期通识教育选修课开课信息的有关通知-福州大学教务处,2025-01-02,https://jwch.fzu.edu.cn/info/1038/13841.htm,,,,
1038,关于2024-2025学年第二学期修读辅修专业学生名单的公示-福州大学教务处,2024-12-02,https://jwch.fzu.edu.cn/info/1038/13777.htm,,,,
1038,关于组织申报2024-2025学年第二学期通识教育选修课的通知-福州大学教务处,2024-11-11,https://jwch.fzu.edu.cn/info/1038/13750.htm,,,,
1038,关于2024-2025学年第一学期在校学生申请辅修专业的通知-福州大学教务处,2024-11-01,https://jwch.fzu.edu.cn/info/1038/13741.htm,,,,
1038,关于全校性通识教育选修课《爱课程：管理沟通》学习的重要提示-福州大学教务处,2024-10-14,https://jwch.fzu.edu.cn/info/1038/13717.htm,,,,
1038,关于通识教育选修课《国际化拔尖创新人才科研训练》宣讲会及选课的通知-福州大学教务处,2024-09-23,https://jwch.fzu.edu.cn/info/1038/13695.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14909706,2024年秋季国际化拔尖创新人才科研训练具体课程清单.xlsx,14909706,778
1038,关于组织2024级学生参加《大学生国家安全教育》课程学习的通知-福州大学教务处,2024-09-23,https://jwch.fzu.edu.cn/info/1038/13693.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14909664,超星尔雅使用手册（学生版）.pdf,14909664,4428
1038,关于公布《大学生国家安全教育》课程实施方案的通知-福州大学教务处,2024-09-23,https://jwch.fzu.edu.cn/info/1038/13692.htm,,,,
1038,关于2024-2025学年第一学期爱课程平台参加通识教育选修课学习的重要提示-福州大学教务处,2024-09-13,https://jwch.fzu.edu.cn/info/1038/13681.htm,,,,
1038,关于公布2024-2025学年第一学期通选课取消开课名单的通知-福州大学教务处,2024-09-02,https://jwch.fzu.edu.cn/info/1038/13650.htm,,,,
1038,关于2024-2025学年第一学期港澳台侨学生思政课和军事课程退选替代的通知-福州大学教务处,2024-08-25,https://jwch.fzu.edu.cn/info/1038/13637.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14901557,2024-2025学年第一学期国情课列表.docx,14901557,645
1038,关于2024-2025学年第一学期港澳台侨学生思政课和军事课程退选替代的通知-福州大学教务处,2024-08-25,https://jwch.fzu.edu.cn/info/1038/13637.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14901556,港澳台侨学生思政课和军事课程退选申请表.docx,14901556,489
1038,关于2024-2025学年第一学期通识教育选修课选课的通知-福州大学教务处,2024-08-25,https://jwch.fzu.edu.cn/info/1038/13636.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14901547,超星尔雅使用手册（学生版）.pdf,14901547,1768
1038,关于2024-2025学年第一学期通识教育选修课选课的通知-福州大学教务处,2024-08-25,https://jwch.fzu.edu.cn/info/1038/13636.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14901550,智慧树学生手册.pptx,14901550,867
1038,关于2024-2025学年第一学期通识教育选修课选课的通知-福州大学教务处,2024-08-25,https://jwch.fzu.edu.cn/info/1038/13636.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14901548,慕课堂学生操作手册.pdf,14901548,2002
1038,关于核对2024-2025学年第一学期通识教育选修课开课信息的有关通知-福州大学教务处,2024-06-25,https://jwch.fzu.edu.cn/info/1038/13581.htm,,,,
1038,关于2024-2025学年第一学期修读辅修专业学生名单的公示-福州大学教务处,2024-06-05,https://jwch.fzu.edu.cn/info/1038/13548.htm,,,,
1038,2023-2024学年第二学期在校学生申请辅修专业的通知-福州大学教务处,2024-05-07,https://jwch.fzu.edu.cn/info/1038/13473.htm,,,,
1038,关于组织申报2024-2025学年第一学期通识教育选修课的通知-福州大学教务处,2024-05-06,https://jwch.fzu.edu.cn/info/1038/13472.htm,,,,
1038,关于召开2024版本科人才培养方案修订工作专题会议的通知-福州大学教务处,2024-04-11,https://jwch.fzu.edu.cn/info/1038/13379.htm,,,,
1038,关于通识选修课《爱课程：美化嗓音 轻松讲课》开课的友情提示 -福州大学教务处,2024-03-13,https://jwch.fzu.edu.cn/info/1038/13310.htm,,,,
1038,关于2023-2024学年第二学期爱课程平台参加通识教育选修课学习的重要提示-福州大学教务处,2024-03-11,https://jwch.fzu.edu.cn/info/1038/13305.htm,,,,
1038,关于公布2023-2024学年第二学期通选课取消开课名单的通知-福州大学教务处,2024-03-04,https://jwch.fzu.edu.cn/info/1038/13293.htm,,,,
1038,关于通识教育选修课《国际化拔尖创新人才科研训练》宣讲会及选课的通知-福州大学教务处,2024-02-27,https://jwch.fzu.edu.cn/info/1038/13283.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14580133,附件1国际化拔尖创新人才科研训练具体课程清单.xlsx,14580133,1815
1038,关于2023-2024学年第二学期港澳台侨学生思政课和军事课程退选替代的通知-福州大学教务处,2024-02-25,https://jwch.fzu.edu.cn/info/1038/13279.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14579883,2023-2024学年第二学期国情课列表.docx,14579883,741
1038,关于2023-2024学年第二学期通识教育选修课选课的通知-福州大学教务处,2024-02-25,https://jwch.fzu.edu.cn/info/1038/13277.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14583720,24春夏智慧树学生手册更新（可导学用）最新E(2).pptx,14583720,416
1038,关于2023-2024学年第二学期通识教育选修课选课的通知-福州大学教务处,2024-02-25,https://jwch.fzu.edu.cn/info/1038/13277.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14579829,超星尔雅使用手册（学生版）.pdf,14579829,2123
1038,关于2023-2024学年第二学期通识教育选修课选课的通知-福州大学教务处,2024-02-25,https://jwch.fzu.edu.cn/info/1038/13277.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14579831,慕课堂学生操作手册.pdf,14579831,1594
1038,关于核对2023-2024学年第二学期通识教育选修课开课信息的通知-福州大学教务处,2024-01-11,https://jwch.fzu.edu.cn/info/1038/13245.htm,,,,
1038,关于2023-2024学年第二学期修读辅修专业学生名单的公示-福州大学教务处,2023-12-04,https://jwch.fzu.edu.cn/info/1038/13154.htm,,,,
1038,关于组织申报2023-2024学年第二学期通识教育选修课的通知-福州大学教务处,2023-11-13,https://jwch.fzu.edu.cn/info/1038/13121.htm,,,,
1038,关于2023-2024学年第一学期在校学生申请辅修专业的通知-福州大学教务处,2023-11-06,https://jwch.fzu.edu.cn/info/1038/13094.htm,,,,
1038,关于2023-2024学年第一学期爱课程平台参加通识教育选修课学习的重要提示-福州大学教务处,2023-09-18,https://jwch.fzu.edu.cn/info/1038/13001.htm,,,,
1038,关于通识选修课《爱课程：美化嗓音 轻松讲课》开课的友情提示 -福州大学教务处,2023-09-18,https://jwch.fzu.edu.cn/info/1038/13000.htm,,,,
1038,关于公布2023-2024学年第一学期通选课取消开课名单的通知-福州大学教务处,2023-09-05,https://jwch.fzu.edu.cn/info/1038/12962.htm,,,,
1038,关于2023级学生选修《大学信息技术基础》的通知-福州大学教务处,2023-08-30,https://jwch.fzu.edu.cn/info/1038/12951.htm,,,,
1038,关于2023-2024学年第一学期港澳台侨学生思政课和军事课程退选替代的通知-福州大学教务处,2023-08-26,https://jwch.fzu.edu.cn/info/1038/12932.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13049257,2023-2024学年第一学期国情课列表.docx,13049257,996
1038,关于2023-2024学年第一学期港澳台侨学生思政课和军事课程退选替代的通知-福州大学教务处,2023-08-26,https://jwch.fzu.edu.cn/info/1038/12932.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13049258,港澳台侨学生思政课和军事课程退选申请表.docx,13049258,997
1038,关于2023-2024学年第一学期通识教育选修课选课的通知-福州大学教务处,2023-08-26,https://jwch.fzu.edu.cn/info/1038/12931.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13049254,超星尔雅使用手册（学生版）.pdf,13049254,2617
1038,关于2023-2024学年第一学期通识教育选修课选课的通知-福州大学教务处,2023-08-26,https://jwch.fzu.edu.cn/info/1038/12931.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13049255,智慧树学生端操作手册.pdf,13049255,1142
1038,关于2023-2024学年第一学期通识教育选修课选课的通知-福州大学教务处,2023-08-26,https://jwch.fzu.edu.cn/info/1038/12931.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13049256,慕课堂学生操作手册.pdf,13049256,3000
1038,关于核对2023-2024学年第一学期通识教育选修课开课信息的有关通知-福州大学教务处,2023-06-27,https://jwch.fzu.edu.cn/info/1038/12863.htm,,,,
1038,关于公布2023-2024学年第一学期修读辅修专业学生名单的通知-福州大学教务处,2023-06-12,https://jwch.fzu.edu.cn/info/1038/12829.htm,,,,
1038,关于2023-2024学年第一学期修读辅修专业学生名单的公示-福州大学教务处,2023-06-05,https://jwch.fzu.edu.cn/info/1038/12808.htm,,,,
1038,关于组织申报2023-2024学年第一学期通识教育选修课的通知-福州大学教务处,2023-05-15,https://jwch.fzu.edu.cn/info/1038/12762.htm,,,,
1038,2022-2023学年第二学期在校学生申请辅修专业的通知-福州大学教务处,2023-05-08,https://jwch.fzu.edu.cn/info/1038/12749.htm,,,,
1038,关于2022-2023学年第二学期爱课程平台参加通识教育选修课学习的重要提示-福州大学教务处,2023-03-21,https://jwch.fzu.edu.cn/info/1038/12649.htm,,,,
1038,关于通识选修课《爱课程：美化嗓音 轻松讲课》开课的友情提示 -福州大学教务处,2023-03-13,https://jwch.fzu.edu.cn/info/1038/12631.htm,,,,
1038,关于公布2022-2023学年第二学期通选课取消开课名单的通知-福州大学教务处,2023-02-27,https://jwch.fzu.edu.cn/info/1038/12592.htm,,,,
1038,关于报名参加2022-2023学年第二学期国情教育网络培训的通知-福州大学教务处,2023-02-18,https://jwch.fzu.edu.cn/info/1038/12555.htm,,,,
1038,关于2022-2023学年第二学期港澳台侨学生思政课和军事课程退选替代的通知-福州大学教务处,2023-02-17,https://jwch.fzu.edu.cn/info/1038/12553.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=11930286,2022-2023学年第二学期国情课列表.docx,11930286,1312
1038,关于2022-2023学年第二学期通识教育选修课选课的通知-福州大学教务处,2023-02-17,https://jwch.fzu.edu.cn/info/1038/12552.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=11930249,爱课程学生注册与选课指南.doc,11930249,2103
1038,关于核对2022-2023学年第二学期通识教育选修课开课信息的有关通知-福州大学教务处,2023-01-04,https://jwch.fzu.edu.cn/info/1038/12522.htm,,,,
1038,关于2022-2023学年第二学期修读辅修专业学生名单的公示-福州大学教务处,2022-11-28,https://jwch.fzu.edu.cn/info/1038/12421.htm,,,,
1038,关于组织申报2022-2023学年第二学期通识教育选修课的通知-福州大学教务处,2022-11-08,https://jwch.fzu.edu.cn/info/1038/12371.htm,,,,
1038,关于2022-2023学年第一学期在校学生申请辅修专业的通知-福州大学教务处,2022-11-01,https://jwch.fzu.edu.cn/info/1038/12351.htm,,,,
1038,关于铜盘校区学生往返旗山校区实验实习教学活动用车安排的通知（2022-2023学年第一学期第八周）-福州大学教务处,2022-10-12,https://jwch.fzu.edu.cn/info/1038/12309.htm,,,,
1038,关于铜盘校区学生往返旗山校区实验实习教学活动用车安排的通知（2022-2023学年第一学期第七周）-福州大学教务处,2022-10-06,https://jwch.fzu.edu.cn/info/1038/12296.htm,,,,
1038,关于铜盘校区学生往返旗山校区实验实习教学活动用车安排的通知（2022-2023学年第一学期第六周）-福州大学教务处,2022-09-29,https://jwch.fzu.edu.cn/info/1038/12262.htm,,,,
1038,关于铜盘校区学生往返旗山校区实验实习教学活动用车安排的通知（2022-2023学年第一学期第五周）-福州大学教务处,2022-09-21,https://jwch.fzu.edu.cn/info/1038/12243.htm,,,,
1038,关于通识选修课《爱课程：美化嗓音 轻松讲课》线下见面课的友情提示-福州大学教务处,2022-09-16,https://jwch.fzu.edu.cn/info/1038/12223.htm,,,,
1038,关于铜盘校区学生往返旗山校区实验实习教学活动用车安排的通知（2022-2023学年第一学期第四周）-福州大学教务处,2022-09-15,https://jwch.fzu.edu.cn/info/1038/12221.htm,,,,
1038,关于在爱课程平台参加通识选修课学习的重要提示-福州大学教务处,2022-09-14,https://jwch.fzu.edu.cn/info/1038/12213.htm,,,,
1038,关于铜盘校区学生往返旗山校区实验实习教学活动用车安排的通知（2022-2023学年第一学期第三周）-福州大学教务处,2022-09-07,https://jwch.fzu.edu.cn/info/1038/12200.htm,,,,
1038,关于公布2022-2023学年第一学期通选课取消开课名单的通知-福州大学教务处,2022-09-05,https://jwch.fzu.edu.cn/info/1038/12191.htm,,,,
1038,关于报名参加2022-2023学年第一学期国情教育网络培训的通知-福州大学教务处,2022-09-02,https://jwch.fzu.edu.cn/info/1038/12174.htm,,,,
1038,关于2022级学生选修《大学信息技术基础》的通知-福州大学教务处,2022-08-24,https://jwch.fzu.edu.cn/info/1038/12124.htm,,,,
1038,关于2022-2023学年第一学期港澳台侨学生思政课和军事课程退选替代的通知-福州大学教务处,2022-08-24,https://jwch.fzu.edu.cn/info/1038/12123.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=11407382,2022-2023学年第一学期国情课列表.docx,11407382,1472
1038,关于2022-2023学年第一学期港澳台侨学生思政课和军事课程退选替代的通知-福州大学教务处,2022-08-24,https://jwch.fzu.edu.cn/info/1038/12123.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=11407383,港澳台侨学生思政课和军事课程退选申请表.docx,11407383,1230
1038,关于2022-2023学年第一学期通识教育选修课选课的通知-福州大学教务处,2022-08-24,https://jwch.fzu.edu.cn/info/1038/12122.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=11407426,爱课程学生注册与选课指南.doc,11407426,1677
1038,关于核对2022-2023学年第一学期通识教育选修课开课信息的有关通知-福州大学教务处,2022-06-29,https://jwch.fzu.edu.cn/info/1038/12091.htm,,,,
1038,关于铜盘校区学生往返旗山校区实验实习教学活动用车安排的通知（2021-2022学年第二学期第十九周）-福州大学教务处,2022-06-23,https://jwch.fzu.edu.cn/info/1038/12082.htm,,,,
1038,关于铜盘校区学生往返旗山校区实验实习教学活动用车安排的通知（2021-2022学年第二学期第十八周）-福州大学教务处,2022-06-16,https://jwch.fzu.edu.cn/info/1038/12069.htm,,,,
1038,关于铜盘校区学生往返旗山校区实验实习教学活动用车安排的通知（2021-2022学年第二学期第十七周）-福州大学教务处,2022-06-09,https://jwch.fzu.edu.cn/info/1038/12064.htm,,,,
1038,关于铜盘校区学生往返旗山校区实验实习教学活动用车安排的通知（2021-2022学年第二学期第十六周）-福州大学教务处,2022-06-02,https://jwch.fzu.edu.cn/info/1038/12050.htm,,,,
1038,关于报名参加2021-2022学年第二学期国情教育网络培训的通知-福州大学教务处,2022-05-30,https://jwch.fzu.edu.cn/info/1038/12041.htm,,,,
1038,关于铜盘校区学生往返旗山校区实验实习教学活动用车安排的通知（2021-2022学年第二学期第十五周）-福州大学教务处,2022-05-26,https://jwch.fzu.edu.cn/info/1038/12031.htm,,,,
1038,关于铜盘校区学生往返旗山校区实验实习教学活动用车安排的通知（2021-2022学年第二学期第十四周）-福州大学教务处,2022-05-20,https://jwch.fzu.edu.cn/info/1038/12014.htm,,,,
1038,2021-2022学年第二学期在校学生申请辅修专业的通知-福州大学教务处,2022-05-09,https://jwch.fzu.edu.cn/info/1038/11996.htm,,,,
1038,关于组织申报2022-2023学年第一学期通识教育选修课的通知-福州大学教务处,2022-04-26,https://jwch.fzu.edu.cn/info/1038/11957.htm,,,,
1038,关于通识选修课《爱课程：美化嗓音 轻松讲课》开课的友情提示 -福州大学教务处,2022-03-14,https://jwch.fzu.edu.cn/info/1038/11887.htm,,,,
1038,关于公布2021-2022学年第二学期通选课取消开课名单的通知-福州大学教务处,2022-02-28,https://jwch.fzu.edu.cn/info/1038/11876.htm,,,,
1038,关于规范铜盘校区学生往返旗山校区进行实验实习教学活动用车的通知-福州大学教务处,2022-02-20,https://jwch.fzu.edu.cn/info/1038/11856.htm,,,,
1038,关于2021-2022学年第二学期港澳台侨学生思政课和军事课程退选替代的通知-福州大学教务处,2022-02-18,https://jwch.fzu.edu.cn/info/1038/11855.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7833565,2021-2022学年第二学期国情课列表.docx,7833565,1355
1038,关于2021-2022学年第二学期通识教育选修课选课的通知-福州大学教务处,2022-02-18,https://jwch.fzu.edu.cn/info/1038/11854.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7833564,爱课程学生注册与选课指南.doc,7833564,2425
1038,关于核对2021-2022学年第二学期通识教育选修课开课信息的有关通知-福州大学教务处,2021-12-31,https://jwch.fzu.edu.cn/info/1038/11792.htm,,,,
1038,关于2021-2022学年第二学期修读辅修专业学生名单的公示-福州大学教务处,2021-11-29,https://jwch.fzu.edu.cn/info/1038/11685.htm,,,,
1038,关于组织申报2021-2022学年第二学期通识教育选修课的通知-福州大学教务处,2021-11-10,https://jwch.fzu.edu.cn/info/1038/11621.htm,,,,
1038,关于通选课《智慧树：突发性疫情认知、防护与思考》开展线下见面课的友情提示-福州大学教务处,2021-11-04,https://jwch.fzu.edu.cn/info/1038/11593.htm,,,,
1038,关于2021-2022学年第一学期在校学生申请辅修专业的通知-福州大学教务处,2021-11-01,https://jwch.fzu.edu.cn/info/1038/11025.htm,,,,
1038,关于在爱课程平台参加通识选修课学习的重要提示-福州大学教务处,2021-10-26,https://jwch.fzu.edu.cn/info/1038/10982.htm,,,,
1038,关于尽快加入通识教育选修课线上教学群的友情提示-福州大学教务处,2021-09-24,https://jwch.fzu.edu.cn/info/1038/10823.htm,,,,
1038,关于组织2021级学生选修《大学信息技术基础》的通知-福州大学教务处,2021-09-08,https://jwch.fzu.edu.cn/info/1038/10818.htm,,,,
1038,关于公布2021-2022学年第一学期通选课取消开课名单的通知-福州大学教务处,2021-09-06,https://jwch.fzu.edu.cn/info/1038/10816.htm,,,,
1038,关于2021-2022学年第一学期通识教育选修课选课的通知-福州大学教务处,2021-08-28,https://jwch.fzu.edu.cn/info/1038/10811.htm,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7604584,爱课程学生注册与选课指南.doc,7604584,1021
1038,关于2021-2022学年第一学期港澳台侨学生思政课和军事课程退选替代的通知-福州大学教务处,2021-08-28,https://jwch.fzu.edu.cn/info/1038/10813.htm,,,,
1038,关于核对2021-2022学年第一学期通识教育选修课开课信息的有关通知-福州大学教务处,2021-06-30,https://jwch.fzu.edu.cn/info/1038/10808.htm,,,,
1038,关于通识选修课《爱课程：美化嗓音 轻松讲课》开课的友情提示-福州大学教务处,2021-03-16,https://jwch.fzu.edu.cn/info/1038/8177.htm,,,,
1038,关于公布2020-2021学年第二学期通选课取消开课名单的通知-福州大学教务处,2021-03-15,https://jwch.fzu.edu.cn/info/1038/8175.htm,,,,
1038,关于2020-2021学年第二学期通识教育选修课选课须知-福州大学教务处,2021-02-28,https://jwch.fzu.edu.cn/info/1038/8170.htm,,,,
1038,关于2020-2021学年第二学期港澳台侨学生思政课和军事课程退选替代的通知-福州大学教务处,2021-02-28,https://jwch.fzu.edu.cn/info/1038/8173.htm,,,,
1038,关于核对2020-2021学年第二学期通识教育选修课开课信息的有关通知-福州大学教务处,2021-01-08,https://jwch.fzu.edu.cn/info/1038/8167.htm,,,,
1038,关于组织申报2020-2021学年第二学期通识教育选修课的通知-福州大学教务处,2020-12-03,https://jwch.fzu.edu.cn/info/1038/8165.htm,,,,
1038,2020-2021学年第一学期在校学生申请辅修专业的通知-福州大学教务处,2020-11-11,https://jwch.fzu.edu.cn/info/1038/8162.htm,,,,
1038,关于增加开放一门通识选修课选课的通知-福州大学教务处,2020-11-05,https://jwch.fzu.edu.cn/info/1038/8159.htm,,,,
1038,关于2020级港澳台侨学生退选思政课和军事课程的通知-福州大学教务处,2020-10-14,https://jwch.fzu.edu.cn/info/1038/8156.htm,,,,
1038,关于组织2020级学生选修《大学信息技术基础》的通知-福州大学教务处,2020-09-18,https://jwch.fzu.edu.cn/info/1038/8154.htm,,,,
1038,关于公布2020-2021学年第一学期通选课取消开课名单的通知-福州大学教务处,2020-09-07,https://jwch.fzu.edu.cn/info/1038/8153.htm,,,,
1038,关于通识选修课《爱课程：美化嗓音 轻松讲课》开课的友情提示-福州大学教务处,2020-09-01,https://jwch.fzu.edu.cn/info/1038/8151.htm,,,,
1038,关于2020-2021学年第一学期通识教育选修课选课须知-福州大学教务处,2020-08-27,https://jwch.fzu.edu.cn/info/1038/8148.htm,,,,
1038,关于2020-2021学年第一学期港澳台侨学生思政课和军事课程退选替代的通知-福州大学教务处,2020-08-27,https://jwch.fzu.edu.cn/info/1038/8146.htm,,,,
1038,关于核对2020-2021学年第一学期通识教育选修课开课信息的有关通知-福州大学教务处,2020-08-12,https://jwch.fzu.edu.cn/info/1038/8144.htm,,,,
1038,2019-2020学年第一学期在校学生申请辅修专业的通知-福州大学教务处,2019-11-11,https://jwch.fzu.edu.cn/info/1038/8141.htm,,,,
1038,关于组织申报2019-2020学年第一学期通识教育选修课的通知-福州大学教务处,2019-05-20,https://jwch.fzu.edu.cn/info/1038/8140.htm,,,,
1038,关于组织申报2018-2019学年第二学期通识教育选修课的通知-福州大学教务处,2018-12-03,https://jwch.fzu.edu.cn/info/1038/8139.htm,,,,
1038,关于报送第三批毕业生毕业、学位材料的通知-福州大学教务处,2018-09-10,https://jwch.fzu.edu.cn/info/1038/8138.htm,,,,
1038,关于“形势与政策”课程教学安排调整的通知-福州大学教务处,2018-06-29,https://jwch.fzu.edu.cn/info/1038/8137.htm,,,,
1038,关于组织申报2017—2018学年第二学期通识教育选修课的通知-福州大学教务处,2017-12-04,https://jwch.fzu.edu.cn/info/1038/8241.htm,,,,
1038,关于超星尔雅网络课程登陆网址变更的通知-福州大学教务处,2016-09-18,https://jwch.fzu.edu.cn/info/1038/8237.htm,,,,
1038,关于校选课第二轮选课及部分课程取消的通知-福州大学教务处,2016-09-05,https://jwch.fzu.edu.cn/info/1038/8235.htm,,,,
1038,关于2016-2017学年第一学期跨院（系）、跨学科选修课（校选课）选课须知-福州大学教务处,2016-08-27,https://jwch.fzu.edu.cn/info/1038/9703.htm,,,,
